CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
14867,MR.,MICHEAL,DOMINGUEZ,26/12/1960,M,M,micheal8@adventure-works.com,60000,1,Partial College,Skilled Manual,Y
14868,MRS.,MICHELE,MEHTA,9/08/1959,M,F,michele27@adventure-works.com,90000,1,Bachelors,Professional,Y
14869,MRS.,CASSIDY,RUSSELL,8/02/1933,S,F,cassidy21@adventure-works.com,40000,2,Bachelors,Professional,Y
14870,MR.,CALVIN,SHEN,13/10/1965,M,M,calvin2@adventure-works.com,70000,0,Bachelors,Professional,N
14871,MRS.,LAURA,WANG,11/03/1965,M,F,laura8@adventure-works.com,80000,5,Bachelors,Professional,Y
14872,MR.,IVAN,SUBRAM,1/02/1965,M,M,ivan9@adventure-works.com,80000,5,Bachelors,Professional,Y
14873,MR.,MICHAEL,THOMPSON,27/03/1965,M,M,michael47@adventure-works.com,80000,5,Bachelors,Professional,Y
14874,MS.,CASEY,CHANDE,14/03/1964,S,F,casey16@adventure-works.com,70000,0,Bachelors,Professional,N
14875,MS.,NANCY,RANA,27/10/1964,S,F,nancy14@adventure-works.com,70000,0,Bachelors,Professional,N
14876,MR.,AUSTIN,LEE,5/02/1959,M,M,austin37@adventure-works.com,90000,1,Bachelors,Professional,Y
14877,MS.,JAIME,GILL,13/08/1963,S,F,jaime15@adventure-works.com,70000,0,Bachelors,Professional,N
14878,MRS.,REBECCA,COLLINS,10/05/1962,M,F,rebecca5@adventure-works.com,60000,1,Partial College,Skilled Manual,Y
14879,MR.,CORY,MADAN,28/10/1962,M,M,cory6@adventure-works.com,60000,1,Partial College,Skilled Manual,Y
14880,MR.,CHAD,XIE,22/09/1962,M,M,chad4@adventure-works.com,70000,5,Bachelors,Professional,Y
14881,MRS.,SHANNON,CAI,6/04/1962,M,F,shannon20@adventure-works.com,70000,5,Partial College,Skilled Manual,Y
14882,MR.,BRAD,XU,11/02/1961,M,M,brad5@adventure-works.com,70000,5,Partial College,Skilled Manual,Y
14883,MRS.,LISA,WU,15/08/1957,M,F,lisa10@adventure-works.com,70000,1,Partial College,Skilled Manual,Y
14884,MRS.,VIRGINIA,RAMAN,10/07/1957,S,F,virginia14@adventure-works.com,70000,1,Partial College,Skilled Manual,Y
14885,MR.,LEONARD,LAL,26/08/1957,M,M,leonard10@adventure-works.com,70000,1,Partial College,Skilled Manual,Y
14886,MR.,WAYNE,RAJI,19/10/1960,M,M,wayne23@adventure-works.com,60000,3,Partial College,Skilled Manual,Y
14887,MRS.,AUTUMN,CAI,18/05/1960,M,F,autumn20@adventure-works.com,70000,5,Partial College,Skilled Manual,Y
14888,MRS.,KRISTA,VAZQUEZ,12/12/1960,M,F,krista14@adventure-works.com,70000,5,Partial College,Skilled Manual,N
14889,MRS.,ALEXANDRA,FLORES,26/02/1957,M,F,alexandra35@adventure-works.com,70000,1,Partial College,Skilled Manual,Y
14890,MR.,BRETT,VAN,7/03/1956,M,M,brett3@adventure-works.com,80000,1,Partial College,Skilled Manual,N
14891,MRS.,JACLYN,ZHAO,21/05/1953,S,F,jaclyn11@adventure-works.com,40000,2,Bachelors,Management,N
14892,MR.,IAN,CAMPBELL,26/08/1976,S,M,ian37@adventure-works.com,30000,0,High School,Skilled Manual,Y
14893,MS.,ALEXANDRA,WHITE,2/03/1976,M,F,alexandra76@adventure-works.com,30000,0,High School,Skilled Manual,Y
14894,MR.,JEREMIAH,JENKINS,4/05/1976,S,M,jeremiah29@adventure-works.com,30000,0,High School,Skilled Manual,N
14895,MR.,RANDALL,RUIZ,3/09/1975,M,M,randall3@adventure-works.com,40000,0,High School,Skilled Manual,Y
14896,MS.,MADELINE,HERNANDEZ,18/08/1975,S,F,madeline16@adventure-works.com,40000,0,High School,Skilled Manual,N
14897,MS.,ARIANA,RIVERA,2/10/1976,M,F,ariana15@adventure-works.com,40000,0,High School,Skilled Manual,Y
14898,MR.,ISAAC,ADAMS,26/06/1980,S,M,isaac36@adventure-works.com,30000,0,High School,Skilled Manual,N
14899,MR.,JOSE,HUGHES,17/08/1980,M,M,jose34@adventure-works.com,30000,0,High School,Skilled Manual,Y
14900,MR.,JASON,HAYES,16/08/1980,S,M,jason20@adventure-works.com,30000,0,High School,Skilled Manual,Y
14901,MS.,NICOLE,SIMMONS,7/10/1980,M,F,nicole64@adventure-works.com,30000,0,High School,Skilled Manual,N
14902,MS.,PAIGE,PRICE,2/05/1980,M,F,paige0@adventure-works.com,40000,0,High School,Skilled Manual,Y
14903,MRS.,RUTH,RODRIGUEZ,10/06/1946,S,F,ruth23@adventure-works.com,10000,5,High School,Skilled Manual,N
14904,MR.,JONATHAN,BUTLER,2/02/1978,S,M,jonathan14@adventure-works.com,30000,0,Partial High School,Clerical,N
14905,MR.,LUCAS,ROSS,16/02/1978,M,M,lucas53@adventure-works.com,40000,0,High School,Skilled Manual,Y
14906,MRS.,BRITTNEY,LIANG,10/04/1938,S,F,brittney15@adventure-works.com,30000,2,Partial College,Clerical,N
14907,MR.,ALLEN,ARTHUR,4/02/1977,S,M,allen6@adventure-works.com,30000,0,Partial High School,Clerical,N
14908,,LOUIS,LAL,2/03/1977,S,NA,louis26@adventure-works.com,30000,0,Partial High School,Clerical,N
14909,MS.,KAYLEE,GREEN,21/01/1977,S,F,kaylee37@adventure-works.com,40000,0,High School,Skilled Manual,Y
14910,MRS.,JOANNA,GILL,26/10/1939,S,F,joanna12@adventure-works.com,30000,2,Partial College,Clerical,N
14911,MR.,HECTOR,GILL,22/05/1940,S,M,hector11@adventure-works.com,40000,2,Bachelors,Management,Y
14912,MR.,GEOFFREY,SARA,8/10/1940,M,M,geoffrey8@adventure-works.com,40000,2,Bachelors,Management,Y
14913,MR.,PEDRO,SERRANO,2/04/1940,M,M,pedro37@adventure-works.com,40000,2,Bachelors,Management,N
14914,MR.,ARTHUR,SURI,15/08/1941,S,M,arthur2@adventure-works.com,40000,2,Bachelors,Management,N
14915,MR.,JON,WANG,11/03/1943,M,M,jon20@adventure-works.com,40000,2,Bachelors,Management,N
14916,MR.,NOAH,HILL,12/07/1943,M,M,noah39@adventure-works.com,40000,2,Bachelors,Management,Y
14917,MR.,LUIS,EDWARDS,1/02/1976,S,M,luis34@adventure-works.com,40000,0,Partial College,Skilled Manual,N
14918,MR.,MIGUEL,BROWN,11/12/1976,S,M,miguel3@adventure-works.com,40000,0,Partial College,Skilled Manual,Y
14919,MS.,ALYSSA,RIVERA,19/03/1976,S,F,alyssa34@adventure-works.com,40000,0,Partial College,Skilled Manual,Y
14920,MR.,GAVIN,GRIFFIN,21/05/1975,S,M,gavin19@adventure-works.com,40000,0,High School,Skilled Manual,Y
14921,MR.,MARCUS,LOPEZ,3/03/1975,S,M,marcus31@adventure-works.com,40000,0,Partial College,Skilled Manual,N
14922,MS.,ALYSSA,TAYLOR,21/04/1974,S,F,alyssa8@adventure-works.com,50000,0,Partial College,Skilled Manual,N
14923,MR.,MATTHEW,WHITE,6/10/1974,S,M,matthew18@adventure-works.com,50000,0,Partial College,Skilled Manual,N
14924,,IAN,BAKER,1/08/1972,S,NA,ian31@adventure-works.com,70000,0,Partial College,Skilled Manual,Y
14925,MR.,DALTON,WATSON,22/10/1968,S,M,dalton70@adventure-works.com,80000,0,Bachelors,Management,Y
14926,MS.,HALEY,SIMMONS,14/08/1968,M,F,haley34@adventure-works.com,80000,0,Bachelors,Management,N
14927,MS.,NICOLE,HALL,19/09/1967,S,F,nicole24@adventure-works.com,120000,0,Bachelors,Management,Y
14928,MRS.,CHRISTY,GAO,5/03/1971,M,F,christy13@adventure-works.com,130000,5,Partial High School,Management,Y
14929,MR.,JULIO,ALVAREZ,15/12/1958,M,M,julio4@adventure-works.com,130000,2,Partial College,Professional,Y
14930,MR.,KURT,SHE,5/07/1958,M,M,kurt0@adventure-works.com,130000,2,Partial College,Professional,Y
14931,MR.,KELVIN,ZENG,13/06/1958,S,M,kelvin41@adventure-works.com,150000,1,Partial College,Professional,N
14932,MRS.,SHARON,ANAND,19/08/1958,S,F,sharon27@adventure-works.com,160000,2,Partial College,Professional,N
14933,MS.,JAN,COX,27/07/1980,S,F,jan7@adventure-works.com,20000,0,Partial High School,Manual,N
14934,MS.,BRIDGET,YUAN,17/08/1980,S,F,bridget8@adventure-works.com,20000,0,Partial High School,Manual,Y
14935,MS.,SUMMER,MARTINEZ,7/05/1979,S,F,summer15@adventure-works.com,30000,0,Partial College,Clerical,N
14936,MR.,GRANT,ANDERSEN,9/04/1978,S,M,grant15@adventure-works.com,30000,0,High School,Manual,N
14937,MRS.,CHRISTY,CHANDE,10/08/1974,M,F,christy32@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
14938,MR.,GRANT,SHAN,2/11/1974,M,M,grant12@adventure-works.com,40000,1,Bachelors,Skilled Manual,N
14939,MS.,EBONY,SUBRAM,21/08/1972,M,F,ebony13@adventure-works.com,10000,0,Partial High School,Manual,Y
14940,MR.,PEDRO,BLANCO,16/11/1972,M,M,pedro36@adventure-works.com,10000,0,Partial High School,Manual,Y
14941,MR.,BARRY,PATEL,1/08/1972,S,M,barry3@adventure-works.com,20000,0,Partial High School,Manual,N
14942,MRS.,SUMMER,SURI,27/08/1973,M,F,summer0@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
14943,MR.,JONATHAN,HARRIS,22/05/1973,M,M,jonathan67@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
14944,MS.,KARI,CHAPMAN,6/11/1972,S,F,kari4@adventure-works.com,30000,0,High School,Manual,N
14945,MS.,CAROLYN,MADAN,2/08/1972,S,F,carolyn7@adventure-works.com,30000,0,High School,Manual,N
14946,MR.,DOMINIC,SAI,21/07/1972,S,M,dominic6@adventure-works.com,30000,0,High School,Manual,N
14947,MR.,HENRY,GONZALEZ,19/10/1972,S,M,henry20@adventure-works.com,30000,0,High School,Manual,N
14948,MR.,SERGIO,SRINI,11/08/1972,S,M,sergio9@adventure-works.com,30000,0,High School,Manual,N
14949,MRS.,MICHELE,ANDERSEN,22/11/1972,M,F,michele13@adventure-works.com,40000,2,Partial College,Clerical,Y
14950,MR.,JOE,GUTIERREZ,4/02/1972,S,M,joe34@adventure-works.com,40000,2,Partial College,Clerical,Y
14951,MRS.,CAROLYN,PEREZ,19/09/1972,M,F,carolyn21@adventure-works.com,40000,2,Partial College,Clerical,Y
14952,MS.,CARA,YE,28/04/1971,S,F,cara6@adventure-works.com,30000,0,High School,Manual,N
14953,MS.,NATASHA,RAMOS,1/11/1971,S,F,natasha17@adventure-works.com,30000,0,High School,Manual,Y
14954,MR.,MAURICE,NARA,2/11/1971,M,M,maurice17@adventure-works.com,40000,2,Partial College,Clerical,Y
14955,MR.,JAY,GOMEZ,21/01/1970,M,M,jay30@adventure-works.com,40000,0,Graduate Degree,Skilled Manual,Y
14956,MS.,CRISTINA,CHANDE,8/02/1970,M,F,cristina13@adventure-works.com,40000,0,Graduate Degree,Skilled Manual,Y
14957,MR.,ANTONIO,PERRY,27/12/1975,S,M,antonio7@adventure-works.com,40000,3,Partial College,Clerical,Y
14958,MRS.,MICHELLE,WATSON,7/08/1975,S,F,michelle2@adventure-works.com,40000,3,Partial College,Clerical,Y
14959,MRS.,ISABELLA,EVANS,5/05/1975,M,F,isabella33@adventure-works.com,40000,3,Partial College,Clerical,Y
14960,MRS.,GRACE,MARTIN,7/03/1974,M,F,grace14@adventure-works.com,40000,3,Partial College,Clerical,Y
14961,MRS.,JULIA,FOSTER,17/09/1974,S,F,julia82@adventure-works.com,40000,3,Partial College,Clerical,Y
14962,MRS.,KAITLYN,TURNER,6/12/1974,M,F,kaitlyn3@adventure-works.com,40000,3,Partial College,Clerical,Y
14963,MS.,KATELYN,EVANS,19/06/1974,S,F,katelyn22@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,N
14964,MR.,JAMES,LAL,19/03/1974,M,M,james45@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,Y
14965,MRS.,ISABELLA,LEWIS,22/05/1975,M,F,isabella77@adventure-works.com,40000,4,Partial College,Clerical,Y
14966,MR.,FERNANDO,GONZALEZ,4/07/1966,S,M,fernando33@adventure-works.com,80000,0,Graduate Degree,Skilled Manual,N
14967,MR.,JORDAN,HUGHES,2/08/1966,M,M,jordan8@adventure-works.com,80000,0,Graduate Degree,Skilled Manual,N
14968,MR.,DEVIN,MURPHY,4/09/1966,M,M,devin82@adventure-works.com,80000,0,Graduate Degree,Skilled Manual,Y
14969,MS.,JADE,BELL,15/09/1966,S,F,jade11@adventure-works.com,80000,0,Graduate Degree,Skilled Manual,N
14970,MS.,SOPHIA,TURNER,24/05/1966,M,F,sophia3@adventure-works.com,80000,0,Graduate Degree,Skilled Manual,Y
14971,MR.,THOMAS,LEWIS,10/03/1954,M,M,thomas79@adventure-works.com,20000,3,Partial High School,Clerical,N
14972,MR.,MIGUEL,SIMMONS,10/05/1954,S,M,miguel61@adventure-works.com,30000,1,High School,Clerical,N
14973,MR.,CEDRIC,HUANG,11/05/1954,S,M,cedric6@adventure-works.com,30000,1,High School,Clerical,N
14974,MRS.,MORGAN,GARCIA,25/10/1954,M,F,morgan38@adventure-works.com,40000,1,Partial College,Clerical,Y
14975,MR.,DALTON,WRIGHT,8/07/1955,S,M,dalton26@adventure-works.com,20000,3,Partial High School,Clerical,N
14976,MR.,SETH,HENDERSON,13/07/1955,S,M,seth53@adventure-works.com,20000,3,Partial High School,Clerical,N
14977,MR.,CAMERON,ALEXANDER,13/09/1955,S,M,cameron14@adventure-works.com,20000,3,Partial High School,Clerical,N
14978,MR.,RONALD,RANA,14/07/1955,S,M,ronald13@adventure-works.com,20000,3,Partial High School,Clerical,N
14979,MR.,HECTOR,JIMENEZ,25/01/1955,S,M,hector3@adventure-works.com,20000,3,Partial High School,Clerical,N
14980,MRS.,ANGELICA,POWELL,25/02/1955,S,F,angelica8@adventure-works.com,20000,3,Partial High School,Clerical,Y
14981,MR.,HUNTER,BRYANT,25/02/1955,S,M,hunter15@adventure-works.com,30000,1,High School,Clerical,N
14982,MR.,RYAN,JACKSON,20/05/1955,S,M,ryan51@adventure-works.com,30000,1,High School,Clerical,Y
14983,MRS.,BROOKE,WATSON,8/05/1956,S,F,brooke0@adventure-works.com,20000,3,Partial High School,Clerical,Y
14984,MRS.,HANNAH,THOMPSON,18/06/1956,S,F,hannah13@adventure-works.com,20000,3,Partial High School,Clerical,N
14985,MRS.,KAITLYN,COLLINS,20/04/1956,S,F,kaitlyn2@adventure-works.com,20000,3,Partial High School,Clerical,Y
14986,MR.,ELIJAH,LAL,23/08/1956,S,M,elijah3@adventure-works.com,20000,3,Partial High School,Clerical,Y
14987,MRS.,TAMMY,LOPEZ,10/10/1956,S,F,tammy17@adventure-works.com,20000,3,Partial High School,Clerical,N
14988,MR.,BRENT,GAO,22/09/1956,M,M,brent14@adventure-works.com,30000,2,High School,Skilled Manual,N
14989,MR.,MATTHEW,MARTIN,24/04/1956,M,M,matthew20@adventure-works.com,30000,2,High School,Skilled Manual,N
14990,MR.,JONATHON,ROMERO,26/08/1957,M,M,jonathon6@adventure-works.com,20000,2,Partial High School,Clerical,Y
14991,MRS.,CHLOE,MOORE,6/07/1957,M,F,chloe41@adventure-works.com,20000,2,Partial High School,Clerical,Y
14992,MRS.,HAILEY,BAILEY,8/03/1957,S,F,hailey7@adventure-works.com,20000,2,Partial High School,Clerical,Y
14993,MRS.,BAILEY,BAKER,19/09/1957,M,F,bailey36@adventure-works.com,20000,2,Partial High School,Clerical,Y
14994,MRS.,KELLY,HUGHES,18/05/1957,M,F,kelly16@adventure-works.com,20000,2,Partial High School,Clerical,Y
14995,MRS.,CHELSEA,SURI,19/03/1957,M,F,chelsea0@adventure-works.com,20000,2,Partial High School,Clerical,Y
14996,MRS.,JENNIFER,WOOD,24/04/1957,M,F,jennifer77@adventure-works.com,30000,2,High School,Skilled Manual,N
14997,MR.,MIGUEL,JOHNSON,28/11/1958,M,M,miguel0@adventure-works.com,40000,1,Partial College,Clerical,N
14998,MRS.,HEATHER,HUANG,8/02/1958,M,F,heather5@adventure-works.com,40000,1,Partial College,Clerical,Y
14999,MRS.,JACQUELINE,HUGHES,24/11/1958,S,F,jacqueline12@adventure-works.com,40000,2,Partial College,Clerical,Y
15000,MR.,JON,WU,8/10/1958,S,M,jon26@adventure-works.com,40000,2,Partial College,Clerical,N
15001,MRS.,TRINITY,SANCHEZ,7/12/1959,S,F,trinity20@adventure-works.com,40000,2,Partial College,Clerical,Y
15002,MR.,JACKSON,JENKINS,24/04/1959,S,M,jackson9@adventure-works.com,40000,2,Partial College,Clerical,N
15003,MR.,IAN,ALEXANDER,25/05/1959,S,M,ian59@adventure-works.com,40000,2,Partial College,Clerical,Y
15004,MR.,LEONARD,JAI,5/01/1972,S,M,leonard12@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,N
15005,MR.,GARRETT,WARD,23/02/1972,S,M,garrett8@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,N
15006,MS.,KAYLA,HAYES,16/08/1972,S,F,kayla47@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,Y
15007,MR.,EVAN,PHILLIPS,7/12/1972,S,M,evan30@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,Y
15008,MR.,ELIJAH,BAKER,1/07/1972,S,M,elijah36@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,N
15009,MRS.,ALEXANDRA,RUSSELL,10/05/1973,M,F,alexandra41@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,Y
15010,MR.,SAMUEL,SIMMONS,16/02/1973,M,M,samuel14@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,Y
15011,MR.,NOAH,CHEN,2/07/1973,S,M,noah22@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Y
15012,MR.,BLAKE,WALKER,6/09/1971,S,M,blake23@adventure-works.com,70000,1,Graduate Degree,Skilled Manual,Y
15013,MRS.,MARTY,SIMPSON,26/08/1971,M,F,marty0@adventure-works.com,70000,1,Graduate Degree,Skilled Manual,Y
15014,MR.,CASEY,CARLSON,9/07/1971,M,M,casey42@adventure-works.com,70000,1,Graduate Degree,Skilled Manual,Y
15015,MR.,ANDREW,JOHNSON,2/05/1972,M,M,andrew10@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,N
15016,MRS.,TONI,KAPOOR,22/01/1972,M,F,toni1@adventure-works.com,50000,1,Bachelors,Skilled Manual,Y
15017,MRS.,GRACE,SIMMONS,23/06/1972,M,F,grace63@adventure-works.com,50000,1,Bachelors,Skilled Manual,Y
15018,MR.,JEREMIAH,LOPEZ,26/12/1972,M,M,jeremiah15@adventure-works.com,50000,1,Bachelors,Skilled Manual,Y
15019,MRS.,JASMINE,PETERSON,11/01/1972,M,F,jasmine33@adventure-works.com,50000,1,Bachelors,Skilled Manual,Y
15020,MR.,Y.,YONG,27/07/1972,S,M,y0@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,N
15021,MRS.,AUDREY,ORTEGA,15/04/1972,S,F,audrey24@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Y
15022,MR.,ISAIAH,HALL,15/01/1972,S,M,isaiah46@adventure-works.com,70000,1,Graduate Degree,Professional,N
15023,MR.,JAMES,JACKSON,12/07/1970,M,M,james84@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
15024,MR.,DEVON,PAL,16/05/1970,M,M,devon10@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
15025,MRS.,ANNA,LEWIS,2/07/1970,M,F,anna59@adventure-works.com,60000,1,Graduate Degree,Professional,Y
15026,MRS.,JULIA,ROGERS,12/12/1969,S,F,julia49@adventure-works.com,60000,2,Bachelors,Skilled Manual,N
15027,MR.,KYLE,HOLT,26/04/1969,S,M,kyle6@adventure-works.com,60000,2,Bachelors,Skilled Manual,N
15028,MR.,ALEXANDER,MILLER,25/08/1969,M,M,alexander11@adventure-works.com,60000,2,Bachelors,Skilled Manual,Y
15029,MRS.,SARA,KELLY,17/09/1969,S,F,sara3@adventure-works.com,60000,2,Bachelors,Skilled Manual,N
15030,MR.,JULIAN,POWELL,23/07/1969,S,M,julian10@adventure-works.com,60000,2,Bachelors,Skilled Manual,N
15031,MRS.,KAITLYN,GARCIA,22/09/1969,S,F,kaitlyn39@adventure-works.com,60000,1,Graduate Degree,Professional,N
15032,MRS.,BRENDA,RODRIGUEZ,21/08/1971,S,F,brenda23@adventure-works.com,60000,1,Graduate Degree,Professional,Y
15033,MRS.,ELIZABETH,WOOD,1/07/1971,M,F,elizabeth31@adventure-works.com,60000,1,Graduate Degree,Professional,Y
15034,MR.,DALTON,SIMMONS,2/11/1971,M,M,dalton61@adventure-works.com,70000,3,Graduate Degree,Professional,Y
15035,MR.,ANGEL,MURPHY,19/05/1918,S,M,angel14@adventure-works.com,30000,2,High School,Skilled Manual,Y
15036,MRS.,TAYLOR,PETERSON,15/05/1969,S,F,taylor17@adventure-works.com,60000,1,Graduate Degree,Professional,N
15037,MRS.,STEPHANIE,HUGHES,7/10/1969,S,F,stephanie38@adventure-works.com,60000,1,Graduate Degree,Professional,Y
15038,MRS.,AMANDA,WRIGHT,18/05/1969,M,F,amanda63@adventure-works.com,60000,1,Graduate Degree,Professional,Y
15039,MR.,CALEB,PARKER,23/04/1968,M,M,caleb28@adventure-works.com,40000,4,High School,Skilled Manual,Y
15040,MR.,DYLAN,MARTINEZ,17/11/1968,S,M,dylan47@adventure-works.com,70000,2,Bachelors,Skilled Manual,N
15041,MRS.,BRIANNA,DIAZ,21/03/1968,M,F,brianna67@adventure-works.com,70000,2,Bachelors,Skilled Manual,Y
15042,MR.,RANDALL,BLANCO,19/11/1968,M,M,randall17@adventure-works.com,70000,2,Bachelors,Skilled Manual,Y
15043,MR.,JUSTIN,ZHANG,14/09/1967,S,M,justin21@adventure-works.com,40000,0,Bachelors,Professional,N
15044,MRS.,FAITH,BROOKS,7/11/1970,S,F,faith23@adventure-works.com,70000,3,Graduate Degree,Professional,N
15045,MR.,TYLER,ROBINSON,23/10/1970,M,M,tyler16@adventure-works.com,70000,3,Graduate Degree,Professional,Y
15046,MR.,TREVOR,WASHINGTON,6/07/1970,M,M,trevor13@adventure-works.com,70000,4,Graduate Degree,Professional,Y
15047,MR.,JACK,JAI,3/05/1970,M,M,jack33@adventure-works.com,70000,4,Graduate Degree,Professional,Y
15048,MR.,EDWARD,ANDERSON,8/04/1970,S,M,edward32@adventure-works.com,80000,2,Graduate Degree,Professional,N
15049,MRS.,ANGELICA,BRYANT,21/05/1967,M,F,angelica17@adventure-works.com,50000,2,Bachelors,Skilled Manual,Y
15050,MR.,MARCUS,DIAZ,3/05/1967,S,M,marcus71@adventure-works.com,50000,2,Bachelors,Skilled Manual,N
15051,MRS.,MELANIE,POWELL,4/09/1967,M,F,melanie24@adventure-works.com,50000,2,Bachelors,Skilled Manual,Y
15052,MR.,AARON,MITCHELL,26/09/1966,M,M,aaron44@adventure-works.com,80000,3,Bachelors,Skilled Manual,N
15053,MRS.,ALEXANDRIA,ALEXANDER,1/05/1966,M,F,alexandria19@adventure-works.com,80000,3,Bachelors,Skilled Manual,Y
15054,MR.,ROSS,BLANCO,4/04/1966,S,M,ross33@adventure-works.com,80000,3,Bachelors,Skilled Manual,Y
15055,MRS.,APRIL,PAL,9/05/1966,M,F,april10@adventure-works.com,80000,3,Bachelors,Skilled Manual,Y
15056,MR.,NOAH,BROWN,25/08/1966,M,M,noah61@adventure-works.com,60000,0,Graduate Degree,Professional,Y
15057,MS.,JENNIFER,GONZALEZ,28/05/1966,M,F,jennifer20@adventure-works.com,60000,0,Graduate Degree,Professional,Y
15058,MRS.,ANNA,COLEMAN,9/04/1966,M,F,anna30@adventure-works.com,70000,4,Graduate Degree,Professional,Y
15059,MRS.,CINDY,JAMES,9/10/1966,S,F,cindy26@adventure-works.com,70000,4,Graduate Degree,Professional,Y
15060,MRS.,MELISSA,MORRIS,20/03/1969,M,F,melissa41@adventure-works.com,70000,5,Graduate Degree,Professional,Y
15061,MRS.,OLIVIA,TAYLOR,22/03/1969,M,F,olivia8@adventure-works.com,70000,5,Graduate Degree,Professional,Y
15062,MR.,EDUARDO,GRIFFIN,16/08/1969,S,M,eduardo64@adventure-works.com,80000,3,Graduate Degree,Professional,N
15063,MS.,MARIAH,WASHINGTON,15/09/1965,S,F,mariah18@adventure-works.com,40000,0,Bachelors,Professional,N
15064,MRS.,NATALIE,HUGHES,26/06/1965,S,F,natalie34@adventure-works.com,50000,3,Bachelors,Skilled Manual,Y
15065,MR.,CONNOR,BAKER,10/07/1965,M,M,connor37@adventure-works.com,50000,3,Bachelors,Skilled Manual,N
15066,MR.,EMMANUEL,SURI,14/09/1965,M,M,emmanuel0@adventure-works.com,50000,3,Bachelors,Skilled Manual,Y
15067,MR.,ALVIN,RAJI,2/12/1965,M,M,alvin42@adventure-works.com,50000,3,Bachelors,Skilled Manual,Y
15068,MR.,LOGAN,MOORE,13/03/1965,M,M,logan59@adventure-works.com,50000,4,Bachelors,Skilled Manual,Y
15069,MR.,ADAM,LOPEZ,19/04/1965,S,M,adam42@adventure-works.com,60000,0,Graduate Degree,Professional,N
15070,MS.,GABRIELLE,KING,2/11/1965,M,F,gabrielle61@adventure-works.com,60000,0,Graduate Degree,Professional,Y
